genes,moduleNum,MM,MMpadj,Accession,Protein Name
111250729,Module.6,0.7521555742738892,6.002432674483775e-12,NW_019211458.1,AN1-type zinc finger protein 1-like
111250527,Module.6,0.8789563522047548,1.4032458826700818e-20,NW_019211457.1,reticulocalbin-2-like isoform X1
111250527,Module.6,0.8789563522047548,1.4032458826700818e-20,NW_019211457.1,reticulocalbin-2-like isoform X2
111250527,Module.6,0.8789563522047548,1.4032458826700818e-20,NW_019211457.1,reticulocalbin-2-like isoform X2
111250527,Module.6,0.8789563522047548,1.4032458826700818e-20,NW_019211457.1,reticulocalbin-2-like isoform X2
111250527,Module.6,0.8789563522047548,1.4032458826700818e-20,NW_019211457.1,reticulocalbin-2-like isoform X2
111251298,Module.6,0.9123133379973503,1.283837905748242e-24,NW_019211458.1,uncharacterized protein LOC111251298
111251192,Module.6,0.8738391354820363,4.5760526550887665e-20,NW_019211458.1,"glutaredoxin-related protein 5, mitochondrial-like"
111251200,Module.6,0.6130984262242785,4.153358190850696e-7,NW_019211458.1,uncharacterized protein LOC111251200
111250795,Module.6,0.706182571593337,4.991733864180426e-10,NW_019211458.1,"putative transferase CAF17, mitochondrial isoform X2"
111250795,Module.6,0.706182571593337,4.991733864180426e-10,NW_019211458.1,"putative transferase CAF17, mitochondrial isoform X1"
111250795,Module.6,0.706182571593337,4.991733864180426e-10,NW_019211458.1,"putative transferase CAF17, mitochondrial isoform X1"
111251129,Module.6,0.7632360350174948,1.7819805336104965e-12,NW_019211458.1,uncharacterized protein LOC111251129
111251985,Module.6,0.7336661553510019,3.9776661954504216e-11,NW_019211458.1,uncharacterized protein LOC111251985
111251727,Module.6,0.8806160078247659,9.466056600581576e-21,NW_019211458.1,uncharacterized protein LOC111251727
111251135,Module.6,0.7343369435237278,3.726279407846214e-11,NW_019211458.1,dendritic arbor reduction protein 1-like
111253571,Module.6,0.8794289858905507,1.2554910849058716e-20,NW_019211459.1,uncharacterized protein LOC111253571
111253952,Module.6,0.8576004069761829,1.4433075855414271e-18,NW_019211460.1,protein FMC1 homolog
111251198,Module.6,0.5684852640511995,4.996730833619885e-6,NW_019211458.1,uncharacterized protein LOC111251198
111253033,Module.6,0.7252539612012606,8.936113155933626e-11,NW_019211459.1,histidine-rich glycoprotein-like
111251601,Module.6,0.8122495366019157,3.25746891435002e-15,NW_019211458.1,"cytochrome c oxidase assembly protein COX16 homolog, mitochondrial-like"
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X1
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X3
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X4
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X2
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X2
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X2
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X2
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X6
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X6
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X6
111253293,Module.6,0.7528483109125501,5.570311374992872e-12,NW_019211459.1,neuferricin-like isoform X5
111251174,Module.6,0.7266800267927309,7.801386649545116e-11,NW_019211458.1,LOW QUALITY PROTEIN: ras-like GTP-binding protein rhoA
111251180,Module.6,0.6288544172829084,1.5639056945187277e-7,NW_019211458.1,"LOW QUALITY PROTEIN: uncharacterized protein LOC111251180, partial"
111253366,Module.6,0.8892884589869571,1.0833240864699912e-21,NW_019211459.1,rRNA-processing protein UTP23 homolog isoform X1
111253366,Module.6,0.8892884589869571,1.0833240864699912e-21,NW_019211459.1,rRNA-processing protein UTP23 homolog isoform X2
111252539,Module.6,0.6912029639646518,1.7538768847802657e-9,NW_019211459.1,uncharacterized protein LOC111252539
111252967,Module.6,0.763636417659472,1.7034728856464666e-12,NW_019211459.1,potential E3 ubiquitin-protein ligase ariadne-1-like isoform X2
111252967,Module.6,0.763636417659472,1.7034728856464666e-12,NW_019211459.1,potential E3 ubiquitin-protein ligase ariadne-1-like isoform X1
111252967,Module.6,0.763636417659472,1.7034728856464666e-12,NW_019211459.1,potential E3 ubiquitin-protein ligase ariadne-1-like isoform X3
111252967,Module.6,0.763636417659472,1.7034728856464666e-12,NW_019211459.1,E3 ubiquitin-protein ligase ARIH1-like isoform X5
111252967,Module.6,0.763636417659472,1.7034728856464666e-12,NW_019211459.1,potential E3 ubiquitin-protein ligase ariadne-1-like isoform X4
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X2
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X1
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X3
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X3
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X3
111253404,Module.6,0.8080257233653998,6.047745839268904e-15,NW_019211459.1,disks large-associated protein 1-like isoform X3
111251681,Module.6,0.7719681225690614,6.518902236414362e-13,NW_019211458.1,protein artichoke-like isoform X1
111251681,Module.6,0.7719681225690614,6.518902236414362e-13,NW_019211458.1,protein artichoke-like isoform X1
111251681,Module.6,0.7719681225690614,6.518902236414362e-13,NW_019211458.1,protein artichoke-like isoform X2
111251650,Module.6,0.945924424352767,9.022533018063284e-31,NW_019211458.1,"dimethyladenosine transferase 1, mitochondrial-like"
111251650,Module.6,0.945924424352767,9.022533018063284e-31,NW_019211458.1,"dimethyladenosine transferase 1, mitochondrial-like"
111254304,Module.6,0.864170514629859,3.7696895892122196e-19,NW_019211460.1,"iron-sulfur cluster assembly 2 homolog, mitochondrial-like"
111254926,Module.6,0.9484986437638507,2.1505515970668706e-31,NW_019211460.1,UPF0235 protein C15orf40 homolog isoform X3
111254926,Module.6,0.9484986437638507,2.1505515970668706e-31,NW_019211460.1,UPF0235 protein C15orf40 homolog isoform X1
111254926,Module.6,0.9484986437638507,2.1505515970668706e-31,NW_019211460.1,UPF0235 protein C15orf40 homolog isoform X4
111254926,Module.6,0.9484986437638507,2.1505515970668706e-31,NW_019211460.1,UPF0235 protein C15orf40 homolog isoform X2
111253299,Module.6,0.900345390879213,5.209150224525463e-23,NW_019211459.1,60S acidic ribosomal protein P2-like isoform X1
111253299,Module.6,0.900345390879213,5.209150224525463e-23,NW_019211459.1,60S acidic ribosomal protein P2-like isoform X2
111251144,Module.6,0.6784492333074048,4.8080901187030025e-9,NW_019211458.1,uncharacterized protein LOC111251144
111252228,Module.6,0.7798718587059474,2.527810922440019e-13,NW_019211459.1,elongation of very long chain fatty acids protein 4-like
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X2
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X1
111252641,Module.6,0.7300633481125861,5.641117443022726e-11,NW_019211459.1,uncharacterized protein LOC111252641
111252641,Module.6,0.7300633481125861,5.641117443022726e-11,NW_019211459.1,uncharacterized protein LOC111252641
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X1
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X3
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X3
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X3
111250907,Module.6,0.73590118952941,3.194122150608103e-11,NW_019211458.1,tensin-like isoform X4
111252146,Module.6,0.8711143760573647,8.456371438020723e-20,NW_019211458.1,acyl-coenzyme A thioesterase 13-like isoform X1
111252146,Module.6,0.8711143760573647,8.456371438020723e-20,NW_019211458.1,acyl-coenzyme A thioesterase 13-like isoform X2
111252146,Module.6,0.8711143760573647,8.456371438020723e-20,NW_019211458.1,acyl-coenzyme A thioesterase 13-like isoform X4
111252146,Module.6,0.8711143760573647,8.456371438020723e-20,NW_019211458.1,acyl-coenzyme A thioesterase 13-like isoform X3
111252852,Module.6,0.6553439703777602,2.6454328708809593e-8,NW_019211459.1,uncharacterized protein LOC111252852
111252980,Module.6,0.8326505387020646,1.32997270895887e-16,NW_019211459.1,lariat debranching enzyme-like
111252980,Module.6,0.8326505387020646,1.32997270895887e-16,NW_019211459.1,lariat debranching enzyme-like
111252980,Module.6,0.8326505387020646,1.32997270895887e-16,NW_019211459.1,lariat debranching enzyme-like
111254477,Module.6,0.759911001381514,2.5799205829131855e-12,NW_019211460.1,uncharacterized protein LOC111254477
111254082,Module.6,0.9506665830244794,5.963652858029157e-32,NW_019211460.1,nuclear mitotic apparatus protein 1-like isoform X2
111254082,Module.6,0.9506665830244794,5.963652858029157e-32,NW_019211460.1,nuclear mitotic apparatus protein 1-like isoform X1
111254911,Module.6,0.8221454433802277,7.272643848856781e-16,NW_019211460.1,microtubule-associated protein 2-like isoform X1
111253348,Module.6,0.8627611111471648,5.060365976507947e-19,NW_019211459.1,eukaryotic translation initiation factor 3 subunit M-like
111254911,Module.6,0.8221454433802277,7.272643848856781e-16,NW_019211460.1,microtubule-associated protein 2-like isoform X3
111254911,Module.6,0.8221454433802277,7.272643848856781e-16,NW_019211460.1,microtubule-associated protein 2-like isoform X2
111254911,Module.6,0.8221454433802277,7.272643848856781e-16,NW_019211460.1,microtubule-associated protein tau-like isoform X4
111254649,Module.6,0.6382817016535454,8.466813954084417e-8,NW_019211460.1,uncharacterized protein LOC111254649
111253441,Module.6,0.921974259009826,4.25158621952755e-26,NW_019211459.1,uncharacterized protein LOC111253441
111253632,Module.6,0.8471228875751258,1.0659364492095022e-17,NW_019211460.1,uncharacterized protein LOC111253632
111253632,Module.6,0.8471228875751258,1.0659364492095022e-17,NW_019211460.1,uncharacterized protein LOC111253632
111253632,Module.6,0.8471228875751258,1.0659364492095022e-17,NW_019211460.1,uncharacterized protein LOC111253632
111253632,Module.6,0.8471228875751258,1.0659364492095022e-17,NW_019211460.1,uncharacterized protein LOC111253632
111254328,Module.6,0.5310674367328533,3.0586858109366565e-5,NW_019211460.1,chromatin assembly factor 1 subunit A-like
111253182,Module.6,0.72651710203448,7.921656959286251e-11,NW_019211459.1,late secretory pathway protein AVL9 homolog isoform X2
111253182,Module.6,0.72651710203448,7.921656959286251e-11,NW_019211459.1,late secretory pathway protein AVL9 homolog isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X2
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X1
111253538,Module.6,0.6507522194820535,3.6430873599328604e-8,NW_019211459.1,synaptotagmin-like protein 3 isoform X3
111253643,Module.6,0.7036333173744274,6.209932299345127e-10,NW_019211460.1,uncharacterized protein LOC111253643
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253641,Module.6,0.8050559002657534,9.242897642908432e-15,NW_019211460.1,fukutin-related protein-like
111253923,Module.6,0.8424078744831275,2.4904798064755097e-17,NW_019211460.1,uncharacterized protein LOC111253923
111254708,Module.6,0.9200735032189412,8.604772511915599e-26,NW_019211460.1,lysosome-associated membrane glycoprotein 1-like
111255077,Module.6,0.8710162804950713,8.644297912261422e-20,NW_019211867.1,"dnaJ homolog subfamily B member 12-like, partial"
111255153,Module.6,0.9127746917374411,1.1037809785968442e-24,NW_019212271.1,charged multivesicular body protein 1a-like
111255170,Module.6,0.8638783280161402,4.007246202542197e-19,NW_019212312.1,uncharacterized protein LOC111255170
111255188,Module.6,0.9130704088069982,1.0028721910960894e-24,NW_019212392.1,"78 kDa glucose-regulated protein-like, partial"
111254573,Module.6,0.8952334659633225,2.1882519630086495e-22,NW_019211460.1,uncharacterized protein LOC111254573
