genes,moduleNum,MM,MMpadj,Accession,Protein Name
111245282,Module.3,0.9275399215158112,4.852357414463537e-27,NW_019211455.1,purine nucleoside phosphorylase-like
111245282,Module.3,0.9275399215158112,4.852357414463537e-27,NW_019211455.1,purine nucleoside phosphorylase-like
111245282,Module.3,0.9275399215158112,4.852357414463537e-27,NW_019211455.1,purine nucleoside phosphorylase-like
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X1
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X1
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X2
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X2
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X2
111246225,Module.3,0.9173314455170998,2.324780772822657e-25,NW_019211454.1,lysosomal alpha-mannosidase-like isoform X2
111243401,Module.3,0.8363252729663495,7.140907925953438e-17,NW_019211454.1,frequenin-1-like isoform X2
111243401,Module.3,0.8363252729663495,7.140907925953438e-17,NW_019211454.1,frequenin-1-like isoform X1
111243400,Module.3,0.982680172636402,1.605379001931134e-45,NW_019211454.1,uncharacterized protein LOC111243400 isoform X2
111243400,Module.3,0.982680172636402,1.605379001931134e-45,NW_019211454.1,uncharacterized protein LOC111243400 isoform X1
111243400,Module.3,0.982680172636402,1.605379001931134e-45,NW_019211454.1,uncharacterized protein LOC111243400 isoform X1
111249670,Module.3,0.9761938007857565,1.9853121799705256e-41,NW_019211454.1,CAAX prenyl protease 1 homolog
111249670,Module.3,0.9761938007857565,1.9853121799705256e-41,NW_019211454.1,CAAX prenyl protease 1 homolog
111249670,Module.3,0.9761938007857565,1.9853121799705256e-41,NW_019211454.1,CAAX prenyl protease 1 homolog
111249670,Module.3,0.9761938007857565,1.9853121799705256e-41,NW_019211454.1,CAAX prenyl protease 1 homolog
111245877,Module.3,0.868081235104812,1.6412251613224353e-19,NW_019211455.1,polycomb protein suz12-A-like
111245879,Module.3,0.9651544686528646,1.8275140055104923e-36,NW_019211455.1,transcription initiation factor IIA subunit 1-like
111245367,Module.3,0.9732267410690302,6.635528697111344e-40,NW_019211455.1,methyltransferase-like protein 27
111245410,Module.3,0.959050247637938,2.2802463272432045e-34,NW_019211455.1,uncharacterized protein LOC111245410
111243378,Module.3,0.9321939377335609,7.098887893432651e-28,NW_019211454.1,uncharacterized protein LOC111243378
111244977,Module.3,0.9319148785146498,7.980693691352186e-28,NW_019211455.1,probable ubiquitin carboxyl-terminal hydrolase MINDY-4 isoform X1
111244977,Module.3,0.9319148785146498,7.980693691352186e-28,NW_019211455.1,probable ubiquitin carboxyl-terminal hydrolase MINDY-4 isoform X2
111244989,Module.3,0.8994870776677257,6.671719916260069e-23,NW_019211455.1,uncharacterized protein LOC111244989
111244989,Module.3,0.8994870776677257,6.671719916260069e-23,NW_019211455.1,uncharacterized protein LOC111244989
111252954,Module.3,0.9648388872027452,2.393650000414851e-36,NW_019211454.1,heat shock 70 kDa protein-like
111252960,Module.3,0.9643028580078258,3.7786429330509666e-36,NW_019211454.1,uncharacterized protein LOC111252960 isoform X2
111252960,Module.3,0.9643028580078258,3.7786429330509666e-36,NW_019211454.1,uncharacterized protein LOC111252960 isoform X3
111252960,Module.3,0.9643028580078258,3.7786429330509666e-36,NW_019211454.1,uncharacterized protein LOC111252960 isoform X1
111243042,Module.3,0.9350112366121115,2.0469390458428297e-28,NW_019211454.1,uncharacterized protein LOC111243042 isoform X1
111243042,Module.3,0.9350112366121115,2.0469390458428297e-28,NW_019211454.1,uncharacterized protein LOC111243042 isoform X1
111243042,Module.3,0.9350112366121115,2.0469390458428297e-28,NW_019211454.1,uncharacterized protein LOC111243042 isoform X1
111243042,Module.3,0.9350112366121115,2.0469390458428297e-28,NW_019211454.1,uncharacterized protein LOC111243042 isoform X1
111243042,Module.3,0.9350112366121115,2.0469390458428297e-28,NW_019211454.1,uncharacterized protein LOC111243042 isoform X2
111252137,Module.3,0.9196206601689771,1.0181794105396663e-25,NW_019211454.1,regucalcin-like isoform X1
111252137,Module.3,0.9196206601689771,1.0181794105396663e-25,NW_019211454.1,regucalcin-like isoform X2
111252364,Module.3,0.9648918598967818,2.2872382698396983e-36,NW_019211454.1,USP6 N-terminal-like protein isoform X2
111252364,Module.3,0.9648918598967818,2.2872382698396983e-36,NW_019211454.1,USP6 N-terminal-like protein isoform X1
111252364,Module.3,0.9648918598967818,2.2872382698396983e-36,NW_019211454.1,USP6 N-terminal-like protein isoform X4
111252364,Module.3,0.9648918598967818,2.2872382698396983e-36,NW_019211454.1,USP6 N-terminal-like protein isoform X3
111252364,Module.3,0.9648918598967818,2.2872382698396983e-36,NW_019211454.1,USP6 N-terminal-like protein isoform X5
111249058,Module.3,0.9700854823628489,1.868125456325538e-38,NW_019211454.1,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase-like
111245619,Module.3,0.9126803529210913,1.1371366097083572e-24,NW_019211455.1,RUN domain-containing protein 1-like isoform X1
111245619,Module.3,0.9126803529210913,1.1371366097083572e-24,NW_019211455.1,RUN domain-containing protein 1-like isoform X2
111243824,Module.3,0.9010009791573572,4.3297573279706635e-23,NW_019211455.1,uncharacterized protein LOC111243824
111243824,Module.3,0.9010009791573572,4.3297573279706635e-23,NW_019211455.1,uncharacterized protein LOC111243824
111243824,Module.3,0.9010009791573572,4.3297573279706635e-23,NW_019211455.1,uncharacterized protein LOC111243824
111243824,Module.3,0.9010009791573572,4.3297573279706635e-23,NW_019211455.1,uncharacterized protein LOC111243824
111245946,Module.3,0.9686418282225925,7.683978701492921e-38,NW_019211455.1,heat shock 70 kDa protein cognate 2-like
111253485,Module.3,0.965681152191769,1.1592618566800837e-36,NW_019211454.1,uncharacterized protein LOC111253485 isoform X1
111253485,Module.3,0.965681152191769,1.1592618566800837e-36,NW_019211454.1,uncharacterized protein LOC111253485 isoform X2
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X3
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X2
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X5
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X4
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111243298,Module.3,0.8074692014049062,6.555860356143717e-15,NW_019211454.1,putative deoxyribonuclease TATDN1 isoform X1
111249628,Module.3,0.9042291636787244,1.6666143672177418e-23,NW_019211454.1,exosome complex component CSL4-like
111244571,Module.3,0.9651952208164294,1.7706299481529783e-36,NW_019211454.1,mutS protein homolog 4-like
111244142,Module.3,0.9910400027655707,3.6336054846369096e-53,NW_019211455.1,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like isoform X1
111244142,Module.3,0.9910400027655707,3.6336054846369096e-53,NW_019211455.1,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like isoform X2
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X2
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X4
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245295,Module.3,0.9779059740721645,2.1393375963289707e-42,NW_019211455.1,serine/threonine-protein kinase D3-like isoform X1
111245295,Module.3,0.9779059740721645,2.1393375963289707e-42,NW_019211455.1,serine/threonine-protein kinase D3-like isoform X2
111244202,Module.3,0.9129712110183544,1.0368046416521047e-24,NW_019211455.1,uncharacterized protein LOC111244202
111245446,Module.3,0.9807197704313266,3.670851434596917e-44,NW_019211455.1,uncharacterized protein LOC111245446
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X1
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X1
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111249219,Module.3,0.7854768681909006,1.2587339274972615e-13,NW_019211454.1,protein Dok-7-like isoform X2
111247811,Module.3,0.9634426100650595,7.708562287940049e-36,NW_019211454.1,annexin A4-like
111255629,Module.3,0.9413838136672255,9.826962266535452e-30,NW_019211454.1,uncharacterized protein LOC111255629 isoform X4
111255629,Module.3,0.9413838136672255,9.826962266535452e-30,NW_019211454.1,uncharacterized protein LOC111255629 isoform X1
111255629,Module.3,0.9413838136672255,9.826962266535452e-30,NW_019211454.1,uncharacterized protein LOC111255629 isoform X3
111255629,Module.3,0.9413838136672255,9.826962266535452e-30,NW_019211454.1,uncharacterized protein LOC111255629 isoform X2
111255629,Module.3,0.9413838136672255,9.826962266535452e-30,NW_019211454.1,uncharacterized protein LOC111255629 isoform X2
111244633,Module.3,0.9801956111008685,8.160149058856804e-44,NW_019211454.1,uncharacterized protein LOC111244633
111253238,Module.3,0.979531575453337,2.1683558045691637e-43,NW_019211454.1,ATP-binding cassette sub-family A member 8-like isoform X1
111253238,Module.3,0.979531575453337,2.1683558045691637e-43,NW_019211454.1,ATP-binding cassette sub-family A member 17-like isoform X2
111252750,Module.3,0.9751080838809404,7.514883323921901e-41,NW_019211454.1,tau-tubulin kinase homolog Asator-like isoform X1
111252750,Module.3,0.9751080838809404,7.514883323921901e-41,NW_019211454.1,probable serine/threonine-protein kinase DDB_G0292354 isoform X3
111252750,Module.3,0.9751080838809404,7.514883323921901e-41,NW_019211454.1,probable serine/threonine-protein kinase DDB_G0292354 isoform X2
111252750,Module.3,0.9751080838809404,7.514883323921901e-41,NW_019211454.1,probable serine/threonine-protein kinase DDB_G0292354 isoform X2
111250752,Module.3,0.9769607400531555,7.41724394352362e-42,NW_019211454.1,serine/threonine-protein phosphatase PP1-gamma catalytic subunit B-like
111243219,Module.3,0.9145043172878509,6.218411812814029e-25,NW_019211454.1,uncharacterized protein LOC111243219
111248130,Module.3,0.9733558608870867,5.746207831256677e-40,NW_019211454.1,serine/threonine-protein phosphatase PP1-like
111248136,Module.3,0.9885512221874838,2.0276869857674713e-50,NW_019211454.1,uncharacterized protein LOC111248136 isoform X1
111248136,Module.3,0.9885512221874838,2.0276869857674713e-50,NW_019211454.1,uncharacterized protein LOC111248136 isoform X1
111248136,Module.3,0.9885512221874838,2.0276869857674713e-50,NW_019211454.1,uncharacterized protein LOC111248136 isoform X4
111248136,Module.3,0.9885512221874838,2.0276869857674713e-50,NW_019211454.1,uncharacterized protein LOC111248136 isoform X3
111248136,Module.3,0.9885512221874838,2.0276869857674713e-50,NW_019211454.1,uncharacterized protein LOC111248136 isoform X2
111255425,Module.3,0.6284952133554181,1.6004329336495212e-7,NW_019211454.1,serine/threonine-protein kinase SBK1-like
111255425,Module.3,0.6284952133554181,1.6004329336495212e-7,NW_019211454.1,serine/threonine-protein kinase SBK1-like
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244046,Module.3,0.992393436596771,9.825546154327073e-55,NW_019211455.1,uncharacterized protein LOC111244046 isoform X1
111244046,Module.3,0.992393436596771,9.825546154327073e-55,NW_019211455.1,uncharacterized protein LOC111244046 isoform X2
111245637,Module.3,0.7155009897146789,2.198014560690368e-10,NW_019211455.1,uncharacterized protein LOC111245637 isoform X1
111245637,Module.3,0.7155009897146789,2.198014560690368e-10,NW_019211455.1,uncharacterized protein LOC111245637 isoform X3
111245637,Module.3,0.7155009897146789,2.198014560690368e-10,NW_019211455.1,uncharacterized protein LOC111245637 isoform X2
111245382,Module.3,0.6012547613319039,8.341985197243648e-7,NW_019211455.1,uncharacterized protein LOC111245382 isoform X1
111245382,Module.3,0.6012547613319039,8.341985197243648e-7,NW_019211455.1,uncharacterized protein LOC111245382 isoform X3
111245382,Module.3,0.6012547613319039,8.341985197243648e-7,NW_019211455.1,uncharacterized protein LOC111245382 isoform X4
111245382,Module.3,0.6012547613319039,8.341985197243648e-7,NW_019211455.1,uncharacterized protein LOC111245382 isoform X5
111245382,Module.3,0.6012547613319039,8.341985197243648e-7,NW_019211455.1,uncharacterized protein LOC111245382 isoform X2
111244528,Module.3,0.9871921193866428,3.3680899242934988e-49,NW_019211455.1,uncharacterized protein LOC111244528 isoform X2
111244528,Module.3,0.9871921193866428,3.3680899242934988e-49,NW_019211455.1,uncharacterized protein LOC111244528 isoform X1
111251758,Module.3,0.8153384683395762,2.062136903298374e-15,NW_019211454.1,translation initiation factor eIF-2B subunit gamma-like isoform X2
111251758,Module.3,0.8153384683395762,2.062136903298374e-15,NW_019211454.1,translation initiation factor eIF-2B subunit gamma-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X1
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X3
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X3
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X5
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X5
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X5
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X5
111245971,Module.3,0.9219111202441941,4.348952313031065e-26,NW_019211455.1,protein-tyrosine sulfotransferase 1-like isoform X5
111244494,Module.3,0.9820260923322996,4.684692006700531e-45,NW_019211455.1,uncharacterized protein LOC111244494 isoform X1
111244494,Module.3,0.9820260923322996,4.684692006700531e-45,NW_019211455.1,uncharacterized protein LOC111244494 isoform X2
111245532,Module.3,0.9272767556799713,5.38617910361401e-27,NW_019211455.1,uncharacterized protein LOC111245532 isoform X1
111245532,Module.3,0.9272767556799713,5.38617910361401e-27,NW_019211455.1,uncharacterized protein LOC111245532 isoform X2
111245896,Module.3,0.5763486881830265,3.3148652717544316e-6,NW_019211455.1,glutamate-gated chloride channel-like isoform X1
111245896,Module.3,0.5763486881830265,3.3148652717544316e-6,NW_019211455.1,glutamate-gated chloride channel-like isoform X2
111245896,Module.3,0.5763486881830265,3.3148652717544316e-6,NW_019211455.1,glutamate-gated chloride channel-like isoform X3
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X1
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X2
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X3
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X4
111244180,Module.3,0.8619046483251741,6.047917030097722e-19,NW_019211454.1,uncharacterized protein LOC111244180 isoform X5
111242969,Module.3,0.92200149226299,4.20851979590085e-26,NW_019211454.1,oxytocin receptor-like isoform X3
111242969,Module.3,0.92200149226299,4.20851979590085e-26,NW_019211454.1,oxytocin receptor-like isoform X4
111242969,Module.3,0.92200149226299,4.20851979590085e-26,NW_019211454.1,oxytocin receptor-like isoform X5
111242969,Module.3,0.92200149226299,4.20851979590085e-26,NW_019211454.1,oxytocin receptor-like isoform X1
111242969,Module.3,0.92200149226299,4.20851979590085e-26,NW_019211454.1,uncharacterized protein LOC111242969 isoform X2
111244110,Module.3,0.4610396706475394,5.067134099606155e-4,NW_019211455.1,CD9 antigen-like isoform X1
111244110,Module.3,0.4610396706475394,5.067134099606155e-4,NW_019211455.1,23 kDa integral membrane protein-like isoform X2
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X2
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X3
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X1
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X5
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X5
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X4
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X6
111245840,Module.3,0.6821198386206645,3.6159749212362143e-9,NW_019211455.1,NADP-dependent malic enzyme-like isoform X7
111244384,Module.3,0.8828690988926416,5.472268074603649e-21,NW_019211455.1,uncharacterized protein LOC111244384
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X3
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X2
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X1
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X5
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X5
111243908,Module.3,0.9771088229848702,6.094099776974971e-42,NW_019211455.1,AMP deaminase 2-like isoform X4
111250884,Module.3,0.9820584454285807,4.452243826420197e-45,NW_019211454.1,heat shock cognate 71 kDa protein-like
111243538,Module.3,0.9758869739509275,2.8937081116421635e-41,NW_019211454.1,heat shock 70 kDa protein 1-like
111243060,Module.3,0.9820129659287109,4.76468686341998e-45,NW_019211454.1,heat shock cognate 71 kDa protein-like
111243058,Module.3,0.9815212588741415,1.0372510599563417e-44,NW_019211454.1,heat shock-related 70 kDa protein 2-like
111245470,Module.3,0.921368940483819,5.330013719144852e-26,NW_019211455.1,cell wall integrity and stress response component 4-like
111245430,Module.3,0.6204648619110709,2.6492781788877865e-7,NW_019211455.1,uncharacterized protein LOC111245430 isoform X1
111245430,Module.3,0.6204648619110709,2.6492781788877865e-7,NW_019211455.1,uncharacterized protein LOC111245430 isoform X2
111244595,Module.3,0.9875899137363005,1.5269718979787881e-49,NW_019211455.1,clavesin-1-like isoform X3
111244595,Module.3,0.9875899137363005,1.5269718979787881e-49,NW_019211455.1,clavesin-1-like isoform X2
111244595,Module.3,0.9875899137363005,1.5269718979787881e-49,NW_019211455.1,clavesin-1-like isoform X1
111243852,Module.3,0.6702480067234412,8.982706206535187e-9,NW_019211455.1,probable E3 ubiquitin-protein ligase HERC4 isoform X2
111243852,Module.3,0.6702480067234412,8.982706206535187e-9,NW_019211455.1,probable E3 ubiquitin-protein ligase HERC4 isoform X1
111243707,Module.3,0.6349222187896337,1.0567597631165322e-7,NW_019211455.1,uncharacterized protein LOC111243707
111244524,Module.3,0.9601962115864128,9.86344021452601e-35,NW_019211455.1,uncharacterized protein LOC111244524
111244524,Module.3,0.9601962115864128,9.86344021452601e-35,NW_019211455.1,uncharacterized protein LOC111244524
111244524,Module.3,0.9601962115864128,9.86344021452601e-35,NW_019211455.1,uncharacterized protein LOC111244524
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X1
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X2
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X5
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X4
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X3
111249274,Module.3,0.5897061831048597,1.6064866672673317e-6,NW_019211454.1,tetratricopeptide repeat protein 39A-like isoform X6
111251600,Module.3,0.9105462821382931,2.307763146917308e-24,NW_019211454.1,uncharacterized protein LOC111251600 isoform X1
111251600,Module.3,0.9105462821382931,2.307763146917308e-24,NW_019211454.1,uncharacterized protein LOC111251600 isoform X2
111251600,Module.3,0.9105462821382931,2.307763146917308e-24,NW_019211454.1,uncharacterized protein LOC111251600 isoform X2
111251600,Module.3,0.9105462821382931,2.307763146917308e-24,NW_019211454.1,uncharacterized protein LOC111251600 isoform X2
111251600,Module.3,0.9105462821382931,2.307763146917308e-24,NW_019211454.1,uncharacterized protein LOC111251600 isoform X2
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X1
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X2
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X2
111245500,Module.3,0.8993660726378616,6.899329350054271e-23,NW_019211455.1,putative RNA-binding protein Luc7-like 1
111245501,Module.3,0.9702868631833453,1.5247906561399843e-38,NW_019211455.1,uncharacterized protein LOC111245501 isoform X3
111245501,Module.3,0.9702868631833453,1.5247906561399843e-38,NW_019211455.1,uncharacterized protein LOC111245501 isoform X3
111245501,Module.3,0.9702868631833453,1.5247906561399843e-38,NW_019211455.1,uncharacterized protein LOC111245501 isoform X4
111245501,Module.3,0.9702868631833453,1.5247906561399843e-38,NW_019211455.1,uncharacterized protein LOC111245501 isoform X2
111245501,Module.3,0.9702868631833453,1.5247906561399843e-38,NW_019211455.1,uncharacterized protein LOC111245501 isoform X1
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X2
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X2
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X3
111244906,Module.3,0.7951068030105201,3.615804219222306e-14,NW_019211454.1,CD151 antigen-like isoform X4
111244194,Module.3,0.6324279596393105,1.2431214431086355e-7,NW_019211455.1,60S acidic ribosomal protein P0-like
111244305,Module.3,0.975728401355828,3.523458948127127e-41,NW_019211455.1,uncharacterized protein LOC111244305
111245029,Module.3,0.9759326114535646,2.744579819521487e-41,NW_019211455.1,uncharacterized protein LOC111245029 isoform X2
111245029,Module.3,0.9759326114535646,2.744579819521487e-41,NW_019211455.1,uncharacterized protein LOC111245029 isoform X1
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X4
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X6
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X3
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X5
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X2
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X1
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X1
111244017,Module.3,0.9478065309528066,3.193486164511758e-31,NW_019211455.1,hepatocyte nuclear factor 1-beta-like isoform X1
